"seqnames"	"start"	"end"	"width"	"strand"	"Conc"	"Conc_KD"	"Conc_WT"	"Fold"	"p.value"	"FDR"
"chr9"	5450404	5450804	401	"*"	5.35483576247163	4.67309574256385	5.81593162790796	-0.95460666626298	0.00154019038687061	0.00352034566254627
"chr6"	126633412	126633812	401	"*"	6.29337798759793	5.81021077109424	6.65469119679578	-0.757654145678022	0.00154129630390723	0.00352258680976781
"chr1"	212933487	212933887	401	"*"	6.59749005665012	6.16686052800426	6.92869311920172	-0.693206974677429	0.00154154825761735	0.00352287604337788
"chr13"	31467102	31467502	401	"*"	7.68188663223838	7.40242473016935	7.91589950170746	-0.485975381811427	0.0015417425375477	0.00352303343967199
"chr6"	29670257	29670657	401	"*"	7.71697382742547	7.44199995021835	7.94783434983681	-0.476705946679417	0.00154187946490558	0.00352305976474928
"chr7"	66290482	66290882	401	"*"	6.30052867045087	5.78872816280057	6.67754511005671	-0.784910584346938	0.00154318603167466	0.00352575839198408
"chr14"	88929633	88930033	401	"*"	6.43011849987034	5.96587991405275	6.78078146766722	-0.733090106504159	0.00154429565400165	0.0035280066526688
"chr2"	219922671	219923071	401	"*"	7.35105715447729	6.88968436410946	7.70008852733114	-0.73712802878716	0.00154555843854743	0.00353060442463108
"chr1"	226898872	226899272	401	"*"	8.35612145039032	8.14098643827134	8.54329941212388	-0.388946743417716	0.00154678269651734	0.00353310536127092
"chr4"	78230020	78230420	401	"*"	6.37763350518605	5.91578341460738	6.72693697448659	-0.733778685705586	0.00154690477854385	0.00353310536127092
"chr14"	79368371	79368771	401	"*"	7.49843632481837	7.20902994703031	7.73937502372954	-0.503708895572132	0.00154807023259568	0.00353547980199255
"chr3"	52516127	52516527	401	"*"	7.40996500310232	7.11030565817269	7.6579602926226	-0.517979768413467	0.0015489683899653	0.00353724345466551
"chr2"	202042088	202042488	401	"*"	7.32013819379493	7.00922517660291	7.57578221257253	-0.533656496972985	0.00154940069597896	0.00353794308316158
"chrX"	54666257	54666657	401	"*"	6.61475211004666	6.19251682520012	6.94098170198705	-0.685435756664368	0.00154984550081898	0.00353867113576946
"chr13"	30345290	30345690	401	"*"	5.92723372645062	5.38094163571842	6.32254024454152	-0.832976184895566	0.00155039012421052	0.0035396269613528
"chr17"	28431477	28431877	401	"*"	8.22288405140287	7.99971795852301	8.41610911084928	-0.400210702404654	0.00155171596509288	0.00354236604967936
"chr7"	5705009	5705409	401	"*"	7.82537616786716	7.56693844421187	8.04447625475533	-0.454857626006943	0.0015544281664171	0.00354826931658045
"chr17"	30462565	30462965	401	"*"	7.13021237754642	6.78864599868329	7.40619201617525	-0.582779851076188	0.00155515721075401	0.00354964507001238
"chr9"	111034808	111035208	401	"*"	6.06566361976465	5.52024837801688	6.46051339042877	-0.832924232465907	0.00155782334149036	0.00355544163884058
"chr14"	75555254	75555654	401	"*"	6.6602378530309	6.23343043373454	6.98918208321684	-0.687248024687669	0.00156054850782865	0.00356137199272382
"chr5"	56134277	56134677	401	"*"	5.60582434659	4.95547191342098	6.05247796151287	-0.923109198830362	0.00156226261552407	0.00356499420501322
"chr3"	148436774	148437174	401	"*"	5.65501717192208	5.05121471944322	6.07938318254285	-0.888924775472448	0.00156356190192943	0.00356766930725337
"chr20"	13800797	13801197	401	"*"	6.53949699793141	6.10584852497438	6.87247751608652	-0.70481673508377	0.00156374809869689	0.00356780438046713
"chr1"	228646902	228647302	401	"*"	9.00973613251511	8.84553174071884	9.15714634978956	-0.306153112491213	0.0015639338808364	0.00356793848581591
"chr3"	58809921	58810321	401	"*"	7.45520395352669	7.14562521562888	7.70994633342173	-0.526500890223053	0.00156428451737095	0.00356819652313917
"chr19"	51373737	51374137	401	"*"	5.59495264938065	4.97573229152195	6.02681877461202	-0.900338519573068	0.00156430101373944	0.00356819652313917
"chr2"	1890149	1890549	401	"*"	7.62826012413556	7.33590457460767	7.87123727094445	-0.500399028406076	0.00156473654642061	0.00356874623108802
"chr19"	11248331	11248731	401	"*"	7.20114220750402	6.87468831935459	7.46718594048681	-0.557595488218688	0.00156479607284883	0.00356874623108802
"chr19"	8134249	8134649	401	"*"	7.62112250679891	7.33173641206525	7.86204716177717	-0.504237394177256	0.00156513507719242	0.00356922962282383
"chr12"	107528381	107528781	401	"*"	6.68841681088751	6.25853292874878	7.01917995012805	-0.694690329222239	0.00156543164265016	0.00356943556346445
"chr1"	226645115	226645515	401	"*"	6.75464211659072	6.35856193921095	7.06507508482121	-0.653319044287683	0.00156549608808744	0.00356943556346445
"chr6"	22828675	22829075	401	"*"	7.57226775895497	7.28569359457827	7.81124220147151	-0.494954896937793	0.00156560655725658	0.00356943556346445
"chr7"	114996186	114996586	401	"*"	6.50961958838508	6.02354411610029	6.87254990019146	-0.754092714416572	0.00156679499043664	0.00357185520298114
"chrX"	79834015	79834415	401	"*"	6.77589227785764	6.38097796853614	7.08561033695169	-0.651485108716004	0.0015672522463998	0.00357260770513709
"chr20"	48162096	48162496	401	"*"	5.8176826890214	5.22576084618826	6.23618731065342	-0.869538562238338	0.00156942114179179	0.00357701014585789
"chr14"	72187678	72188078	401	"*"	6.61523191183233	6.19259962772907	6.94169776040088	-0.689881053771169	0.00156943818950786	0.00357701014585789
"chr1"	38955450	38955850	401	"*"	7.84887820571959	7.58617087015299	8.07103696003069	-0.457707610491226	0.00156960544684681	0.00357710114531252
"chrX"	37505534	37505934	401	"*"	5.86495777451862	5.30497720364713	6.26734019198453	-0.846689116690358	0.00157139253788282	0.00358088340093625
"chr6"	24064324	24064724	401	"*"	5.35744836161749	4.67321442857288	5.81967222506093	-0.955319136390581	0.00157198336232619	0.00358193921630542
"chr3"	139238903	139239303	401	"*"	6.86398770930708	6.47376927601041	7.17081679930634	-0.642231988658698	0.00157358995307947	0.00358530920939673
"chr7"	158286757	158287157	401	"*"	5.32973745688495	4.64854842038145	5.79058373004769	-0.955540620391768	0.00157419303955622	0.00358635214896807
"chr17"	32013201	32013601	401	"*"	6.98808685054032	6.62385254118391	7.27865152448813	-0.60816177869108	0.00157430301858378	0.00358635214896807
"chrX"	138208644	138209044	401	"*"	7.28558772262435	6.97076623261938	7.54386486895084	-0.542511824648052	0.00157524218152108	0.00358799050790352
"chr11"	88277536	88277936	401	"*"	7.07236906133835	6.72042634392731	7.35507182325967	-0.598479909117781	0.00157527764654832	0.00358799050790352
"chr6"	73290074	73290474	401	"*"	5.59213102043455	4.97573229152195	6.0226334377812	-0.901785014309599	0.00157604258449601	0.00358944177756356
"chr16"	2066430	2066830	401	"*"	6.51915772065921	6.06054841975703	6.86661091770367	-0.724118191588097	0.00157761539495887	0.00359273259489133
"chr7"	39493332	39493732	401	"*"	7.9366341078714	7.68778787764633	8.14880600344988	-0.440209198495135	0.00157890212006891	0.00359537142409792
"chr8"	55464195	55464595	401	"*"	7.53040586809493	7.24167983525026	7.77087331553411	-0.499828890331004	0.00158142507383648	0.00360082465547806
"chr9"	140440065	140440465	401	"*"	6.90327313490734	6.5273915091888	7.20118723030642	-0.626530408314193	0.00158155978870094	0.00360083954485578
"chr5"	55560225	55560625	401	"*"	6.68325434361218	6.27407673853665	7.00165504310296	-0.671332743230671	0.00158180568870497	0.0036009820635517
"chr12"	130526748	130527148	401	"*"	8.33019630000669	8.09962269749971	8.52894696122384	-0.413678432862776	0.00158187874724278	0.0036009820635517
"chr17"	47512398	47512798	401	"*"	8.10781632954805	7.87183337993795	8.31057094072557	-0.418250451597147	0.00158322541868893	0.00360366357131044
"chrX"	65951264	65951664	401	"*"	6.48004436072898	6.03273424417758	6.82099508919483	-0.714236666823401	0.00158337405113991	0.00360366357131044
"chr1"	151043501	151043901	401	"*"	8.49407129758265	8.28744947005718	8.67477425607294	-0.373386610569488	0.00158344153790112	0.00360366357131044
"chr2"	182437846	182438246	401	"*"	6.20059171791758	5.70839828262768	6.56690735557251	-0.772110039613267	0.00158455292673477	0.00360583215507608
"chr11"	134077312	134077712	401	"*"	7.52135326733957	7.23355116310282	7.76118013859363	-0.502037870899014	0.00158465111545827	0.00360583215507608
"chrX"	47400447	47400847	401	"*"	6.66914494682845	6.24976296397078	6.99367346593932	-0.67832974089922	0.00158518838888829	0.00360647953390459
"chr1"	6761770	6762170	401	"*"	8.18825440188899	7.94562711280857	8.39589153113095	-0.427232882872089	0.00158519237121895	0.00360647953390459
"chr4"	151066223	151066623	401	"*"	6.15731484223303	5.64878985554703	6.53255921693254	-0.784563024395857	0.00158594446366073	0.00360789843854731
"chr12"	21103157	21103557	401	"*"	6.80909097404321	6.41683693014788	7.11717426563178	-0.647786451933259	0.00158640216376031	0.00360864744830108
"chr11"	4560848	4561248	401	"*"	7.00393393995105	6.64246701182227	7.29273811235848	-0.603370970834315	0.00158804844569833	0.00361209982875905
"chr3"	93953008	93953408	401	"*"	7.67226244185067	7.39909061811958	7.90185251062743	-0.481513387441537	0.00158849523840761	0.00361282356967172
"chr15"	23152712	23153112	401	"*"	4.40753524485336	3.4098001931361	4.99174197193746	-1.15897581608571	0.00159090126011025	0.00361800284143748
"chr6"	33396329	33396729	401	"*"	5.94994300091066	5.40994264095631	6.34196279938774	-0.826368046960501	0.00159119231703973	0.00361837184414741
"chr2"	161180673	161181073	401	"*"	6.78828475825408	6.37317934408307	7.11025360054219	-0.670264852860549	0.00159134411208434	0.00361842413118458
"chr5"	33423148	33423548	401	"*"	5.68519558715525	5.08801454606894	6.10630376876429	-0.878728188139116	0.00159168990135473	0.0036185288704147
"chr19"	57977063	57977463	401	"*"	6.40737973292387	5.94597098223093	6.75643161074823	-0.740534968574713	0.0015917225602424	0.0036185288704147
"chr9"	1460101	1460501	401	"*"	6.94430690018819	6.57366391980479	7.23892739714243	-0.622399663887714	0.0015917765913425	0.0036185288704147
"chr7"	12558777	12559177	401	"*"	7.36017248719551	7.0561394288897	7.61115235106994	-0.525394391569783	0.0015920682949069	0.00361889915113032
"chr4"	169075021	169075421	401	"*"	6.42222409347885	5.96539538089252	6.76865791081413	-0.729349384269797	0.00159331678455177	0.00362144404760622
"chr17"	16776515	16776915	401	"*"	7.94501013099765	7.69371084982715	8.15896149076002	-0.441354795317893	0.00159415400123266	0.00362305382708754
"chr1"	98519680	98520080	401	"*"	8.14175911538534	7.90831325461937	8.34263904904095	-0.413533307629339	0.00159485110400789	0.00362434493325461
"chr15"	70971926	70972326	401	"*"	7.04145332619196	6.69082568091634	7.32330841621841	-0.59107209885424	0.00159660789496228	0.00362804380758515
"chr11"	107787281	107787681	401	"*"	8.32401527343469	8.10826536714654	8.51165831718905	-0.387593483420342	0.00160001284428099	0.00363548696492929
"chr1"	157933390	157933790	401	"*"	8.52461469745482	8.32439381189016	8.7004046127607	-0.361232840704908	0.0016039713586058	0.00364418660552469
"chr19"	3545056	3545456	401	"*"	8.57614629992524	8.37312454910748	8.75409076162481	-0.367306685889608	0.00160462058927065	0.00364536682956335
"chr3"	159522934	159523334	401	"*"	7.47507288278044	7.18389731611306	7.71723527888695	-0.505180512814094	0.00160634926932303	0.00364899895068262
"chr3"	164924472	164924872	401	"*"	7.94321494789489	7.69686757110921	8.15356877478327	-0.436816498727107	0.00160755871379458	0.00365145107912607
"chr20"	21501844	21502244	401	"*"	5.76765351522273	5.19226838909509	6.17787837881805	-0.86090647610234	0.00160786755527619	0.00365185732317682
"chr3"	59312353	59312753	401	"*"	6.18640840466066	5.68515568315315	6.55769620755538	-0.777093299205414	0.00160964195326332	0.00365559186685744
"chr2"	107198524	107198924	401	"*"	5.58367143108784	4.95644750230659	6.01938428909736	-0.911962569201328	0.00161029673828042	0.00365678330519052
"chr6"	146209149	146209549	401	"*"	5.7547707545266	5.15772542499335	6.17581193043815	-0.87941633375631	0.00161144950220812	0.00365910530759235
"chr6"	74801059	74801459	401	"*"	7.18655353142887	6.8587261910709	7.45350740878675	-0.560621926475081	0.00161252374665127	0.00366124865551396
"chr13"	96710105	96710505	401	"*"	6.11856265137689	5.61154553640494	6.49298917660511	-0.78541825925783	0.00161414254673953	0.00366462797523464
"chr6"	97516091	97516491	401	"*"	6.20167398359183	5.69694053876459	6.5748593625435	-0.778850633651524	0.00161777147990192	0.0036725700351422
"chr8"	71026925	71027325	401	"*"	6.96213853311714	6.59897646534632	7.25202174375781	-0.61156127620908	0.00161801482821684	0.00367282567623592
"chr1"	192701887	192702287	401	"*"	6.07989045815099	5.56008520087722	6.4612115179814	-0.802601924733169	0.00161866296820813	0.00367400006187857
"chr8"	27621345	27621745	401	"*"	6.10851558872567	5.5990389380235	6.48427545519741	-0.787838366379611	0.00161901836811403	0.00367425098585423
"chr5"	148494256	148494656	401	"*"	6.86939866921905	6.47373520650943	7.17957621544541	-0.646575055423305	0.00161903509606982	0.00367425098585423
"chr11"	124610416	124610816	401	"*"	6.44726971938095	5.99490514167746	6.791139116385	-0.719651133882029	0.00161922968173021	0.00367439575515725
"chr12"	2504531	2504931	401	"*"	8.50375568297771	8.30323295854869	8.67977814177902	-0.362328906711836	0.0016198548090829	0.0036755174179441
"chr15"	89973921	89974321	401	"*"	9.08666514181906	8.9236765880555	9.23309496440322	-0.302154725650751	0.00162031101007926	0.00367625562963631
"chr6"	48733010	48733410	401	"*"	6.27633768117113	5.79931915667386	6.63421521898999	-0.753079455781684	0.00162060437527872	0.0036766243006303
"chr21"	29073318	29073718	401	"*"	7.40942469444521	7.1105028808837	7.65691519829989	-0.517084029981264	0.00162272500534736	0.00368113804709492
"chr3"	159724318	159724718	401	"*"	7.39354806438476	7.07490844100074	7.65438598419493	-0.544043250844246	0.00162478598510556	0.00368551575935167
"chr12"	58225133	58225533	401	"*"	7.184915640064	6.84255909446448	7.46141005963122	-0.575091287993383	0.00162652830387202	0.00368917000166937
"chr1"	68908741	68909141	401	"*"	8.09466502278272	7.86152904389044	8.29531558874516	-0.415286420848079	0.00162666981210128	0.00368919310820709
"chr12"	67835560	67835960	401	"*"	7.68932867122891	7.40965773124958	7.92348796064502	-0.484631952243697	0.00162689661374763	0.00368940963593898
"chr8"	125538110	125538510	401	"*"	6.08458456007119	5.5735049614753	6.4612115179814	-0.793158874773328	0.00162721567272157	0.00368983532922488
"chr2"	173065227	173065627	401	"*"	6.40520545268029	5.94626566222911	6.7528476361246	-0.729347833552565	0.00162940266773487	0.00369449629900529
"chr12"	29116496	29116896	401	"*"	5.70000405306755	5.10554073094334	6.11976860283587	-0.878359738768112	0.00163033567105338	0.00369631345386996
"chrX"	44103269	44103669	401	"*"	6.55910615698998	6.1322575839539	6.88807475942052	-0.693403658426615	0.00163103440002227	0.00369759920915313
"chr7"	123795447	123795847	401	"*"	6.36637051443212	5.90581458096146	6.71493589029616	-0.735058480110947	0.00163147885953303	0.0036983083676964
"chr2"	97426611	97427011	401	"*"	7.17294645780872	6.83729726997277	7.44505629235185	-0.574381387541348	0.00163248043948055	0.00370028021513047
"chr11"	77711172	77711572	401	"*"	7.23858810348249	6.91085793754517	7.50547763369514	-0.554305474646853	0.00163332560586026	0.00370189723642051
"chr20"	31756976	31757376	401	"*"	7.40604999020272	7.10589249019018	7.65438598419493	-0.516525153488051	0.00163366417084561	0.00370236588831604
"chr11"	14434753	14435153	401	"*"	5.94283424483993	5.05258395254286	6.48927634384765	-1.10178465616459	0.00163510741634623	0.00370533779522584
"chr19"	3224358	3224758	401	"*"	8.09907566723633	7.86427448278028	8.3009577748334	-0.417919380686271	0.0016373115434944	0.0037100333272615
"chrX"	36926874	36927274	401	"*"	7.00569474156982	6.64277007414653	7.29542696033062	-0.604364103173954	0.00163984948822785	0.00371548444816396
"chr6"	112633148	112633548	401	"*"	7.34961851588355	7.03772233376432	7.60592601472098	-0.532194289629032	0.00164331500987716	0.00372303617519993
"chr1"	235946451	235946851	401	"*"	7.01720262087959	6.66093413871447	7.30268475198575	-0.596357537966998	0.00164445052283627	0.00372523476596599
"chr6"	12603641	12604041	401	"*"	5.74234780393087	5.15823429162726	6.15696062157457	-0.865058468364172	0.00164457235773297	0.00372523476596599
"chr14"	29742656	29743056	401	"*"	6.09799343979703	5.58654900675976	6.47481754233361	-0.792402010356192	0.00164468325925591	0.00372523476596599
"chr4"	123637988	123638388	401	"*"	7.29801050575769	6.98539836128418	7.554800689174	-0.53675928697933	0.00164524844176634	0.00372621448520976
"chr1"	11301727	11302127	401	"*"	5.65310248472039	5.05176256863436	6.07625949681738	-0.886251396626172	0.00164584292058752	0.00372726039242767
"chr5"	14871862	14872262	401	"*"	6.47298700929348	6.03287299187648	6.80975442775999	-0.708281607371476	0.00164699419648342	0.00372956698063909
"chr14"	100574638	100575038	401	"*"	7.51020034081298	7.2215658437895	7.75060435582988	-0.501115829596811	0.00164836367965162	0.00373236728076514
"chr5"	56391231	56391631	401	"*"	6.22292613632005	5.7318422474048	6.58862946919738	-0.774129938530618	0.00164873036180669	0.00373289668393257
"chr3"	185071885	185072285	401	"*"	7.32717921791469	7.01878690962992	7.58111869343239	-0.534291789578501	0.00165017975955429	0.00373582899152043
"chr5"	26482880	26483280	401	"*"	7.17600655411727	6.83787972557079	7.44973994502786	-0.571405580869941	0.00165040849201286	0.00373582899152043
"chr10"	131767145	131767545	401	"*"	6.86818140253433	6.4807049798289	7.17331652673961	-0.639268765679747	0.00165042443362261	0.00373582899152043
"chr6"	160112246	160112646	401	"*"	7.26070900628943	6.9407779992025	7.52241048275621	-0.55037238942824	0.00165152825806242	0.00373802637397257
"chr8"	27449730	27450130	401	"*"	7.75457293898494	7.48725314579185	7.98001857651604	-0.465790047201481	0.00165392535373149	0.00374315032324006
"chr8"	15420082	15420482	401	"*"	5.92994994071018	5.365595409864	6.33457200404893	-0.841649736582534	0.00165415470831511	0.00374336782831452
"chr3"	87347261	87347661	401	"*"	6.74616476090148	6.35097476208477	7.05605195666979	-0.652342348941226	0.00165492970975705	0.00374482000291622
"chr10"	79479286	79479686	401	"*"	8.25985935912799	8.03052326112063	8.45769035039026	-0.415336092427033	0.00165544344487374	0.00374568079066028
"chr8"	76217467	76217867	401	"*"	6.2715943770515	5.7887829362792	6.63270941266719	-0.757555394334589	0.00165765206232658	0.0037503760479134
"chr8"	89301968	89302368	401	"*"	5.81559664340995	5.24193991152663	6.22494785936917	-0.852679858484038	0.00165832590310901	0.00375159845353852
"chr20"	21683578	21683978	401	"*"	6.49681218806598	6.05107772463296	6.83684976033214	-0.718137810438721	0.00165909248946925	0.00375303046192605
"chr7"	91481687	91482087	401	"*"	5.41899229770037	4.76608645118158	5.86683804829054	-0.929969825453139	0.00166044270012536	0.00375563471586237
"chr21"	19757080	19757480	401	"*"	6.86405351474829	6.4729513858468	7.17142742779713	-0.646146837041786	0.00166051111685211	0.00375563471586237
"chr14"	56889314	56889714	401	"*"	6.96066786753854	6.59891398996379	7.24965484305579	-0.608306796609499	0.00166082064957372	0.00375603240287188
"chr4"	5826390	5826790	401	"*"	5.93572839673303	5.39562290953169	6.32780329185475	-0.823771497529948	0.00166112045978315	0.00375640803965934
"chr5"	134793136	134793536	401	"*"	8.37040790326718	8.15832968414238	8.55526864824521	-0.384552123027462	0.00166160830801633	0.00375720880530447
"chr12"	6981514	6981914	401	"*"	8.33025681818883	8.10565066492143	8.52455996874756	-0.398676803045021	0.00166246051182871	0.00375883325221761
"chr12"	39836950	39837350	401	"*"	6.7504323153232	6.35112313790572	7.06284044751515	-0.653514026911936	0.00166446165786064	0.00376305499390625
"chr4"	110215191	110215591	401	"*"	6.91061306690605	6.53436878234601	7.20875445043313	-0.622320413085165	0.00166533161168864	0.00376471883537209
"chrX"	80376293	80376693	401	"*"	5.5222645321268	4.89547120795907	5.957771232861	-0.909079941433726	0.00166574332538141	0.00376534657546991
"chr12"	72954132	72954532	401	"*"	5.71617824215159	5.1238989946897	6.13486024637935	-0.872192469752463	0.00166687679337336	0.00376760558019453
"chr8"	121968893	121969293	401	"*"	7.65649196033239	7.38065094023175	7.88796285805223	-0.479556424643167	0.00166774916774824	0.0037692741246622
"chr6"	139266511	139266911	401	"*"	5.95571407108442	5.4098001931361	6.35082363129948	-0.834477594808296	0.00166853416844927	0.00377074494362846
"chr2"	158429220	158429620	401	"*"	5.78098088882997	5.20898901518874	6.1894890809148	-0.853732862117613	0.00166903755464518	0.00377157915240083
"chr20"	50384034	50384434	401	"*"	6.65539992702384	6.23411443327557	6.98106387153511	-0.688090019094761	0.00167218025549794	0.0037783768935658
"chr6"	90077800	90078200	401	"*"	8.26985364582472	8.05143160129172	8.45951375403417	-0.391118446982314	0.00167278691245596	0.00377944368116657
"chr2"	39957840	39958240	401	"*"	6.27649393474135	5.79975408218603	6.63421521898999	-0.752395893254496	0.00167455988408997	0.00378314522104862
"chr11"	101299604	101300004	401	"*"	5.32459481933951	4.64891055797993	5.78293983769595	-0.950849908057617	0.00167500322022602	0.00378384251092068
"chrX"	92793579	92793979	401	"*"	6.32434895330516	5.83206933862754	6.69071211860524	-0.762138571604654	0.00167875761348071	0.00379201878552011
"chr2"	191179459	191179859	401	"*"	6.44677846497005	5.99452524956375	6.79058373004769	-0.721364154888507	0.0016843699737003	0.00380439022922999
"chr7"	69397015	69397415	401	"*"	6.39760976137819	5.94597098223093	6.74106104124374	-0.723443415210184	0.00168657940540618	0.00380907430147726
"chrX"	57955829	57956229	401	"*"	5.95832973821782	5.4244037029185	6.34715559325473	-0.817473257518971	0.00168912431444791	0.00381451522233
"chr1"	88419430	88419830	401	"*"	7.87485295722338	7.62077792628883	8.09081158807146	-0.447424541145134	0.00169324524368373	0.00382351407690758
"chrX"	53268655	53269055	401	"*"	5.91674939418919	5.36618283940892	6.31427643267762	-0.829243510301219	0.00169508019170442	0.00382734992971806
"chr9"	139839115	139839515	401	"*"	9.03991067627958	8.88243041241905	9.18188010608714	-0.292070879698432	0.0016972987477217	0.00383194069705269
"chr10"	99393741	99394141	401	"*"	6.10131987873798	5.5859817646764	6.4802432254922	-0.791842754324964	0.00169738618282575	0.00383194069705269
"chr12"	118492892	118493292	401	"*"	7.85368564171472	7.59581701266333	8.07237686499051	-0.450569161347972	0.00169906256289814	0.00383541700116492
"chr20"	37740672	37741072	401	"*"	6.40300559863487	5.94606921558496	6.74950111310194	-0.724866069538387	0.00170229426013005	0.00384201256999215
"chr9"	25964144	25964544	401	"*"	6.56662462296552	6.1413403858403	6.89466600835693	-0.691262986101525	0.00170232609041869	0.00384201256999215
"chrX"	24856726	24857126	401	"*"	7.14724673618064	6.81066940013562	7.41996531138902	-0.575555983522783	0.00170239463465142	0.00384201256999215
"chr16"	9253947	9254347	401	"*"	6.76589780763494	6.3735445907446	7.07404212970145	-0.6468292401041	0.00170377865153309	0.00384482718752664
"chr16"	67875652	67876052	401	"*"	7.45503011758915	7.16278633064538	7.69793014321813	-0.509014832647966	0.00170474451708415	0.00384645410830764
"chr5"	65519478	65519878	401	"*"	5.91279246928802	5.36632965942983	6.30818786525763	-0.829348471223843	0.0017047734347538	0.00384645410830764
"chr16"	10674314	10674714	401	"*"	5.81995700695431	5.25809780637291	6.22330261748243	-0.846542619792711	0.00170764879041244	0.00385263230557795
"chr2"	33495654	33496054	401	"*"	5.47609037865743	4.8326539082855	5.91949947286016	-0.922404694162187	0.00170827284816534	0.00385373075752903
"chr8"	90083867	90084267	401	"*"	5.93787781176252	5.3802874884849	6.33903197734581	-0.835581970381834	0.00170865531865754	0.00385428407475881
"chr17"	22048227	22048627	401	"*"	5.79357746848411	5.22535619620613	6.20017093512549	-0.849701196708498	0.0017108011168248	0.00385881459453706
"chr6"	35435877	35436277	401	"*"	8.59434419587168	8.39389492671653	8.77031007099675	-0.363795438667031	0.00171351110160433	0.00386461684147161
"chr9"	4073397	4073797	401	"*"	6.14227885792626	5.63684678537299	6.51584425435314	-0.786954873325824	0.00171455158842648	0.00386665310858675
"chr20"	61552593	61552993	401	"*"	7.50166483740859	7.20896854883246	7.74487704709075	-0.503004764691629	0.00171554548621571	0.00386858398974618
"chrX"	152736234	152736634	401	"*"	7.86591941377329	7.61174680171206	8.08194848899418	-0.448550865822732	0.00171997888896889	0.00387827008008693
"chr5"	175156773	175157173	401	"*"	8.71654247385588	8.53421360249101	8.87839244657554	-0.33228819456982	0.00172173835627456	0.00388192581403059
"chr8"	22431864	22432264	401	"*"	9.28911865462741	9.14975342709833	9.41619912345751	-0.259805530503049	0.00172254686508765	0.0038834370500688
"chr17"	52831837	52832237	401	"*"	7.58164962064979	7.30146740673339	7.81616687831702	-0.4916610329558	0.00172309385193256	0.00388435849641642
"chr7"	132892449	132892849	401	"*"	5.49228492674323	4.85375874897333	5.93337650723141	-0.914463752810955	0.00172327048041064	0.00388444496559224
"chr1"	203297896	203298296	401	"*"	6.005878759294	5.48056935063048	6.39013850884129	-0.807656818184501	0.00172641123821914	0.00389121236483395
"chr12"	105351935	105352335	401	"*"	6.78997000817823	6.38851782179124	7.103685082885	-0.655584033411182	0.00172686718808587	0.00389192779100653
"chr1"	195702970	195703370	401	"*"	7.11915328487381	6.78274349072129	7.39176202304206	-0.570771370782146	0.00173022893188415	0.00389919151158521
"chr8"	131761862	131762262	401	"*"	7.51561668866105	7.21743999677059	7.7625967701715	-0.509439119249093	0.00173059889390997	0.00389971241891497
"chr18"	5066383	5066783	401	"*"	5.93842044363903	5.36662325465458	6.34682995872081	-0.848414190746263	0.00173229164203883	0.00390321375519705
"chrX"	53509060	53509460	401	"*"	7.48181746344209	7.17574967489367	7.73418062884527	-0.52118374825824	0.00173262978826973	0.00390366257453377
"chr5"	122455870	122456270	401	"*"	5.66330873873319	5.07000242161755	6.08250011955485	-0.875750266368973	0.00173298405372249	0.00390414763602453
"chr18"	62076762	62077162	401	"*"	5.34177599224454	4.67273962594197	5.79708176574919	-0.944439991289133	0.00173360948029916	0.00390524345521964
"chr2"	11049801	11050201	401	"*"	7.25332545799373	6.93583833711357	7.51339160158122	-0.543001503233724	0.00173593316523823	0.00391016440114157
"chr6"	149867282	149867682	401	"*"	8.59242320185934	8.39914443571868	8.76284087953921	-0.353355325616599	0.00173628278920488	0.00391063837065123
"chr11"	14930059	14930459	401	"*"	6.65574627939914	6.23387305870108	6.98176031436174	-0.691855041964949	0.00173715622185334	0.00391229194649077
"chr7"	36406690	36407090	401	"*"	8.00291244987117	7.76038402782647	8.21047721317602	-0.427170565702525	0.00174118153135956	0.00392104310705282
"chr17"	75082551	75082951	401	"*"	8.35393446735389	8.14111515652568	8.53935779350771	-0.380107888237803	0.00174237753354334	0.00392342193410012
"chr5"	138897475	138897875	401	"*"	8.5894696250267	8.39533515753745	8.76055197846608	-0.354781815784811	0.00174255787663014	0.00392351353916571
"chr7"	127848485	127848885	401	"*"	7.30289426210738	6.76539077181731	7.69360366343797	-0.816796199182033	0.00174333988211457	0.00392495971375578
"chrX"	153203712	153204112	401	"*"	6.1255207602166	5.61104999445609	6.50397723819122	-0.791850276778428	0.00174653250440835	0.00393183249029119
"chr1"	62609910	62610310	401	"*"	8.12356218507698	7.89001629763427	8.32451613796066	-0.418994347071466	0.0017474618903146	0.00393360952601027
"chr19"	47117355	47117755	401	"*"	7.84866543432834	7.58314113516424	8.07283372362392	-0.459971046286409	0.00174853185169879	0.00393560733165742
"chr16"	11907560	11907960	401	"*"	6.18329996118494	5.6845670488244	6.55320962351395	-0.773944170173092	0.00174862957725227	0.00393560733165742
"chr22"	19166887	19167287	401	"*"	7.2783380808324	6.96573457119076	7.53512244524171	-0.539991846306908	0.00175349992548429	0.0039462527763062
"chr10"	52748449	52748849	401	"*"	6.51143402193586	6.07903659395236	6.84367868268024	-0.701571907877798	0.00175408179843981	0.00394724607205779
"chrX"	71765867	71766267	401	"*"	5.83450254278877	5.27360714077967	6.23735424073228	-0.841240081833459	0.00175457874716486	0.00394804811726891
"chr22"	45093263	45093663	401	"*"	8.27278332933977	8.0560939210096	8.46113630401027	-0.388525748465201	0.00175666336370568	0.00395242222301646
